year,region,product,activity,property,value,unit
2019,World,furbearing_fox,aerobic-forced,abs_max,1.0,kg/kg
2019,World,furbearing_fox,pasture,abs_max,1.0,kg/kg
2019,World,goat,lagoon,def,0.0,kg/kg
2019,World,goat,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,goat,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,goat,liquid-slurry-cover,def,0.0,kg/kg
2019,World,goat,pit-short,def,0.0,kg/kg
2019,World,goat,pit-long,def,0.0,kg/kg
2019,World,goat,daily-spread,def,0.0,kg/kg
2019,World,goat,solid-storage-covered,def,0.0,kg/kg
2019,World,goat,solid-storage-bulking,def,0.02,kg/kg
2019,World,goat,solid-storage-additive,def,0.02,kg/kg
2019,World,goat,solid-storage,def,0.02,kg/kg
2019,World,goat,drylot,def,0.035,kg/kg
2019,World,goat,digester,def,0.0,kg/kg
2019,World,goat,burned,def,0.0,kg/kg
2019,World,goat,bedding,def,0.0,kg/kg
2019,World,goat,bedding-mixing,def,0.0,kg/kg
2019,World,goat,composting-vessel,def,0.0,kg/kg
2019,World,goat,composting-pile,def,0.06,kg/kg
2019,World,goat,composting-intensive,def,0.06,kg/kg
2019,World,goat,composting-passive,def,0.04,kg/kg
2019,World,goat,poultry-litter,def,0.0,kg/kg
2019,World,goat,poultry-nolitter,def,0.0,kg/kg
2019,World,goat,aerobic-natural,def,0.0,kg/kg
2019,World,goat,aerobic-forced,def,0.0,kg/kg
2019,World,goat,pasture,def,0.0,kg/kg
2019,World,goat,lagoon,min,0.0,kg/kg
2019,World,goat,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,goat,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,goat,liquid-slurry-cover,min,0.0,kg/kg
2019,World,goat,pit-short,min,0.0,kg/kg
2019,World,goat,pit-long,min,0.0,kg/kg
2019,World,goat,daily-spread,min,0.0,kg/kg
2019,World,goat,solid-storage-covered,min,0.0,kg/kg
2019,World,goat,solid-storage-bulking,min,0.02,kg/kg
2019,World,goat,solid-storage-additive,min,0.02,kg/kg
2019,World,goat,solid-storage,min,0.02,kg/kg
2019,World,goat,drylot,min,0.035,kg/kg
2019,World,goat,digester,min,0.0,kg/kg
2019,World,goat,burned,min,0.0,kg/kg
2019,World,goat,bedding,min,0.0,kg/kg
2019,World,goat,bedding-mixing,min,0.0,kg/kg
2019,World,goat,composting-vessel,min,0.0,kg/kg
2019,World,goat,composting-pile,min,0.06,kg/kg
2019,World,goat,composting-intensive,min,0.06,kg/kg
2019,World,goat,composting-passive,min,0.04,kg/kg
2019,World,goat,poultry-litter,min,0.0,kg/kg
2019,World,goat,poultry-nolitter,min,0.0,kg/kg
2019,World,goat,aerobic-natural,min,0.0,kg/kg
2019,World,goat,aerobic-forced,min,0.0,kg/kg
2019,World,goat,pasture,min,0.0,kg/kg
2019,World,goat,lagoon,max,0.0,kg/kg
2019,World,goat,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,goat,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,goat,liquid-slurry-cover,max,0.0,kg/kg
2019,World,goat,pit-short,max,0.0,kg/kg
2019,World,goat,pit-long,max,0.0,kg/kg
2019,World,goat,daily-spread,max,0.0,kg/kg
2019,World,goat,solid-storage-covered,max,0.0,kg/kg
2019,World,goat,solid-storage-bulking,max,0.02,kg/kg
2019,World,goat,solid-storage-additive,max,0.02,kg/kg
2019,World,goat,solid-storage,max,0.02,kg/kg
2019,World,goat,drylot,max,0.035,kg/kg
2019,World,goat,digester,max,0.0,kg/kg
2019,World,goat,burned,max,0.0,kg/kg
2019,World,goat,bedding,max,0.0,kg/kg
2019,World,goat,bedding-mixing,max,0.0,kg/kg
2019,World,goat,composting-vessel,max,0.0,kg/kg
2019,World,goat,composting-pile,max,0.06,kg/kg
2019,World,goat,composting-intensive,max,0.06,kg/kg
2019,World,goat,composting-passive,max,0.04,kg/kg
2019,World,goat,poultry-litter,max,0.0,kg/kg
2019,World,goat,poultry-nolitter,max,0.0,kg/kg
2019,World,goat,aerobic-natural,max,0.0,kg/kg
2019,World,goat,aerobic-forced,max,0.0,kg/kg
2019,World,goat,pasture,max,0.0,kg/kg
2019,World,goat,lagoon,abs_min,0.0,kg/kg
2019,World,goat,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,goat,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,goat,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,goat,pit-short,abs_min,0.0,kg/kg
2019,World,goat,pit-long,abs_min,0.0,kg/kg
2019,World,goat,daily-spread,abs_min,0.0,kg/kg
2019,World,goat,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,goat,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,goat,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,goat,solid-storage,abs_min,0.0,kg/kg
2019,World,goat,drylot,abs_min,0.0,kg/kg
2019,World,goat,digester,abs_min,0.0,kg/kg
2019,World,goat,burned,abs_min,0.0,kg/kg
2019,World,goat,bedding,abs_min,0.0,kg/kg
2019,World,goat,bedding-mixing,abs_min,0.0,kg/kg
2019,World,goat,composting-vessel,abs_min,0.0,kg/kg
2019,World,goat,composting-pile,abs_min,0.0,kg/kg
2019,World,goat,composting-intensive,abs_min,0.0,kg/kg
2019,World,goat,composting-passive,abs_min,0.0,kg/kg
2019,World,goat,poultry-litter,abs_min,0.0,kg/kg
2019,World,goat,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,goat,aerobic-natural,abs_min,0.0,kg/kg
2019,World,goat,aerobic-forced,abs_min,0.0,kg/kg
2019,World,goat,pasture,abs_min,0.0,kg/kg
2019,World,goat,lagoon,abs_max,1.0,kg/kg
2019,World,goat,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,goat,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,goat,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,goat,pit-short,abs_max,1.0,kg/kg
2019,World,goat,pit-long,abs_max,1.0,kg/kg
2019,World,goat,daily-spread,abs_max,1.0,kg/kg
2019,World,goat,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,goat,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,goat,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,goat,solid-storage,abs_max,1.0,kg/kg
2019,World,goat,drylot,abs_max,1.0,kg/kg
2019,World,goat,digester,abs_max,1.0,kg/kg
2019,World,goat,burned,abs_max,1.0,kg/kg
2019,World,goat,bedding,abs_max,1.0,kg/kg
2019,World,goat,bedding-mixing,abs_max,1.0,kg/kg
2019,World,goat,composting-vessel,abs_max,1.0,kg/kg
2019,World,goat,composting-pile,abs_max,1.0,kg/kg
2019,World,goat,composting-intensive,abs_max,1.0,kg/kg
2019,World,goat,composting-passive,abs_max,1.0,kg/kg
2019,World,goat,poultry-litter,abs_max,1.0,kg/kg
2019,World,goat,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,goat,aerobic-natural,abs_max,1.0,kg/kg
2019,World,goat,aerobic-forced,abs_max,1.0,kg/kg
2019,World,goat,pasture,abs_max,1.0,kg/kg
2019,World,deer,lagoon,def,0.0,kg/kg
2019,World,deer,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,deer,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,deer,liquid-slurry-cover,def,0.0,kg/kg
2019,World,deer,pit-short,def,0.0,kg/kg
2019,World,deer,pit-long,def,0.0,kg/kg
2019,World,deer,daily-spread,def,0.0,kg/kg
2019,World,deer,solid-storage-covered,def,0.0,kg/kg
2019,World,deer,solid-storage-bulking,def,0.02,kg/kg
2019,World,deer,solid-storage-additive,def,0.02,kg/kg
2019,World,deer,solid-storage,def,0.02,kg/kg
2019,World,deer,drylot,def,0.035,kg/kg
2019,World,deer,digester,def,0.0,kg/kg
2019,World,deer,burned,def,0.0,kg/kg
2019,World,deer,bedding,def,0.0,kg/kg
2019,World,deer,bedding-mixing,def,0.0,kg/kg
2019,World,deer,composting-vessel,def,0.0,kg/kg
2019,World,deer,composting-pile,def,0.06,kg/kg
2019,World,deer,composting-intensive,def,0.06,kg/kg
2019,World,deer,composting-passive,def,0.04,kg/kg
2019,World,deer,poultry-litter,def,0.0,kg/kg
2019,World,deer,poultry-nolitter,def,0.0,kg/kg
2019,World,deer,aerobic-natural,def,0.0,kg/kg
2019,World,deer,aerobic-forced,def,0.0,kg/kg
2019,World,deer,pasture,def,0.0,kg/kg
2019,World,deer,lagoon,min,0.0,kg/kg
2019,World,deer,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,deer,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,deer,liquid-slurry-cover,min,0.0,kg/kg
2019,World,deer,pit-short,min,0.0,kg/kg
2019,World,deer,pit-long,min,0.0,kg/kg
2019,World,deer,daily-spread,min,0.0,kg/kg
2019,World,deer,solid-storage-covered,min,0.0,kg/kg
2019,World,deer,solid-storage-bulking,min,0.02,kg/kg
2019,World,deer,solid-storage-additive,min,0.02,kg/kg
2019,World,deer,solid-storage,min,0.02,kg/kg
2019,World,deer,drylot,min,0.035,kg/kg
2019,World,deer,digester,min,0.0,kg/kg
2019,World,deer,burned,min,0.0,kg/kg
2019,World,deer,bedding,min,0.0,kg/kg
2019,World,deer,bedding-mixing,min,0.0,kg/kg
2019,World,deer,composting-vessel,min,0.0,kg/kg
2019,World,deer,composting-pile,min,0.06,kg/kg
2019,World,deer,composting-intensive,min,0.06,kg/kg
2019,World,deer,composting-passive,min,0.04,kg/kg
2019,World,deer,poultry-litter,min,0.0,kg/kg
2019,World,deer,poultry-nolitter,min,0.0,kg/kg
2019,World,deer,aerobic-natural,min,0.0,kg/kg
2019,World,deer,aerobic-forced,min,0.0,kg/kg
2019,World,deer,pasture,min,0.0,kg/kg
2019,World,deer,lagoon,max,0.0,kg/kg
2019,World,deer,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,deer,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,deer,liquid-slurry-cover,max,0.0,kg/kg
2019,World,deer,pit-short,max,0.0,kg/kg
2019,World,deer,pit-long,max,0.0,kg/kg
2019,World,deer,daily-spread,max,0.0,kg/kg
2019,World,deer,solid-storage-covered,max,0.0,kg/kg
2019,World,deer,solid-storage-bulking,max,0.02,kg/kg
2019,World,deer,solid-storage-additive,max,0.02,kg/kg
2019,World,deer,solid-storage,max,0.02,kg/kg
2019,World,deer,drylot,max,0.035,kg/kg
2019,World,deer,digester,max,0.0,kg/kg
2019,World,deer,burned,max,0.0,kg/kg
2019,World,deer,bedding,max,0.0,kg/kg
2019,World,deer,bedding-mixing,max,0.0,kg/kg
2019,World,deer,composting-vessel,max,0.0,kg/kg
2019,World,deer,composting-pile,max,0.06,kg/kg
2019,World,deer,composting-intensive,max,0.06,kg/kg
2019,World,deer,composting-passive,max,0.04,kg/kg
2019,World,deer,poultry-litter,max,0.0,kg/kg
2019,World,deer,poultry-nolitter,max,0.0,kg/kg
2019,World,deer,aerobic-natural,max,0.0,kg/kg
2019,World,deer,aerobic-forced,max,0.0,kg/kg
2019,World,deer,pasture,max,0.0,kg/kg
2019,World,deer,lagoon,abs_min,0.0,kg/kg
2019,World,deer,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,deer,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,deer,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,deer,pit-short,abs_min,0.0,kg/kg
2019,World,deer,pit-long,abs_min,0.0,kg/kg
2019,World,deer,daily-spread,abs_min,0.0,kg/kg
2019,World,deer,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,deer,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,deer,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,deer,solid-storage,abs_min,0.0,kg/kg
2019,World,deer,drylot,abs_min,0.0,kg/kg
2019,World,deer,digester,abs_min,0.0,kg/kg
2019,World,deer,burned,abs_min,0.0,kg/kg
2019,World,deer,bedding,abs_min,0.0,kg/kg
2019,World,deer,bedding-mixing,abs_min,0.0,kg/kg
2019,World,deer,composting-vessel,abs_min,0.0,kg/kg
2019,World,deer,composting-pile,abs_min,0.0,kg/kg
2019,World,deer,composting-intensive,abs_min,0.0,kg/kg
2019,World,deer,composting-passive,abs_min,0.0,kg/kg
2019,World,deer,poultry-litter,abs_min,0.0,kg/kg
2019,World,deer,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,deer,aerobic-natural,abs_min,0.0,kg/kg
2019,World,deer,aerobic-forced,abs_min,0.0,kg/kg
2019,World,deer,pasture,abs_min,0.0,kg/kg
2019,World,deer,lagoon,abs_max,1.0,kg/kg
2019,World,deer,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,deer,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,deer,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,deer,pit-short,abs_max,1.0,kg/kg
2019,World,deer,pit-long,abs_max,1.0,kg/kg
2019,World,deer,daily-spread,abs_max,1.0,kg/kg
2019,World,deer,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,deer,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,deer,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,deer,solid-storage,abs_max,1.0,kg/kg
2019,World,deer,drylot,abs_max,1.0,kg/kg
2019,World,deer,digester,abs_max,1.0,kg/kg
2019,World,deer,burned,abs_max,1.0,kg/kg
2019,World,deer,bedding,abs_max,1.0,kg/kg
2019,World,deer,bedding-mixing,abs_max,1.0,kg/kg
2019,World,deer,composting-vessel,abs_max,1.0,kg/kg
2019,World,deer,composting-pile,abs_max,1.0,kg/kg
2019,World,deer,composting-intensive,abs_max,1.0,kg/kg
2019,World,deer,composting-passive,abs_max,1.0,kg/kg
2019,World,deer,poultry-litter,abs_max,1.0,kg/kg
2019,World,deer,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,deer,aerobic-natural,abs_max,1.0,kg/kg
2019,World,deer,aerobic-forced,abs_max,1.0,kg/kg
2019,World,deer,pasture,abs_max,1.0,kg/kg
2019,World,rabbit,lagoon,def,0.0,kg/kg
2019,World,rabbit,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,rabbit,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,rabbit,liquid-slurry-cover,def,0.0,kg/kg
2019,World,rabbit,pit-short,def,0.0,kg/kg
2019,World,rabbit,pit-long,def,0.0,kg/kg
2019,World,rabbit,daily-spread,def,0.0,kg/kg
2019,World,rabbit,solid-storage-covered,def,0.0,kg/kg
2019,World,rabbit,solid-storage-bulking,def,0.02,kg/kg
2019,World,rabbit,solid-storage-additive,def,0.02,kg/kg
2019,World,rabbit,solid-storage,def,0.02,kg/kg
2019,World,rabbit,drylot,def,0.035,kg/kg
2019,World,rabbit,digester,def,0.0,kg/kg
2019,World,rabbit,burned,def,0.0,kg/kg
2019,World,rabbit,bedding,def,0.0,kg/kg
2019,World,rabbit,bedding-mixing,def,0.0,kg/kg
2019,World,rabbit,composting-vessel,def,0.0,kg/kg
2019,World,rabbit,composting-pile,def,0.06,kg/kg
2019,World,rabbit,composting-intensive,def,0.06,kg/kg
2019,World,rabbit,composting-passive,def,0.04,kg/kg
2019,World,rabbit,poultry-litter,def,0.0,kg/kg
2019,World,rabbit,poultry-nolitter,def,0.0,kg/kg
2019,World,rabbit,aerobic-natural,def,0.0,kg/kg
2019,World,rabbit,aerobic-forced,def,0.0,kg/kg
2019,World,rabbit,pasture,def,0.0,kg/kg
2019,World,rabbit,lagoon,min,0.0,kg/kg
2019,World,rabbit,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,rabbit,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,rabbit,liquid-slurry-cover,min,0.0,kg/kg
2019,World,rabbit,pit-short,min,0.0,kg/kg
2019,World,rabbit,pit-long,min,0.0,kg/kg
2019,World,rabbit,daily-spread,min,0.0,kg/kg
2019,World,rabbit,solid-storage-covered,min,0.0,kg/kg
2019,World,rabbit,solid-storage-bulking,min,0.02,kg/kg
2019,World,rabbit,solid-storage-additive,min,0.02,kg/kg
2019,World,rabbit,solid-storage,min,0.02,kg/kg
2019,World,rabbit,drylot,min,0.035,kg/kg
2019,World,rabbit,digester,min,0.0,kg/kg
2019,World,rabbit,burned,min,0.0,kg/kg
2019,World,rabbit,bedding,min,0.0,kg/kg
2019,World,rabbit,bedding-mixing,min,0.0,kg/kg
2019,World,rabbit,composting-vessel,min,0.0,kg/kg
2019,World,rabbit,composting-pile,min,0.06,kg/kg
2019,World,rabbit,composting-intensive,min,0.06,kg/kg
2019,World,rabbit,composting-passive,min,0.04,kg/kg
2019,World,rabbit,poultry-litter,min,0.0,kg/kg
2019,World,rabbit,poultry-nolitter,min,0.0,kg/kg
2019,World,rabbit,aerobic-natural,min,0.0,kg/kg
2019,World,rabbit,aerobic-forced,min,0.0,kg/kg
2019,World,rabbit,pasture,min,0.0,kg/kg
2019,World,rabbit,lagoon,max,0.0,kg/kg
2019,World,rabbit,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,rabbit,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,rabbit,liquid-slurry-cover,max,0.0,kg/kg
2019,World,rabbit,pit-short,max,0.0,kg/kg
2019,World,rabbit,pit-long,max,0.0,kg/kg
2019,World,rabbit,daily-spread,max,0.0,kg/kg
2019,World,rabbit,solid-storage-covered,max,0.0,kg/kg
2019,World,rabbit,solid-storage-bulking,max,0.02,kg/kg
2019,World,rabbit,solid-storage-additive,max,0.02,kg/kg
2019,World,rabbit,solid-storage,max,0.02,kg/kg
2019,World,rabbit,drylot,max,0.035,kg/kg
2019,World,rabbit,digester,max,0.0,kg/kg
2019,World,rabbit,burned,max,0.0,kg/kg
2019,World,rabbit,bedding,max,0.0,kg/kg
2019,World,rabbit,bedding-mixing,max,0.0,kg/kg
2019,World,rabbit,composting-vessel,max,0.0,kg/kg
2019,World,rabbit,composting-pile,max,0.06,kg/kg
2019,World,rabbit,composting-intensive,max,0.06,kg/kg
2019,World,rabbit,composting-passive,max,0.04,kg/kg
2019,World,rabbit,poultry-litter,max,0.0,kg/kg
2019,World,rabbit,poultry-nolitter,max,0.0,kg/kg
2019,World,rabbit,aerobic-natural,max,0.0,kg/kg
2019,World,rabbit,aerobic-forced,max,0.0,kg/kg
2019,World,rabbit,pasture,max,0.0,kg/kg
2019,World,rabbit,lagoon,abs_min,0.0,kg/kg
2019,World,rabbit,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,rabbit,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,rabbit,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,rabbit,pit-short,abs_min,0.0,kg/kg
2019,World,rabbit,pit-long,abs_min,0.0,kg/kg
2019,World,rabbit,daily-spread,abs_min,0.0,kg/kg
2019,World,rabbit,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,rabbit,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,rabbit,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,rabbit,solid-storage,abs_min,0.0,kg/kg
2019,World,rabbit,drylot,abs_min,0.0,kg/kg
2019,World,rabbit,digester,abs_min,0.0,kg/kg
2019,World,rabbit,burned,abs_min,0.0,kg/kg
2019,World,rabbit,bedding,abs_min,0.0,kg/kg
2019,World,rabbit,bedding-mixing,abs_min,0.0,kg/kg
2019,World,rabbit,composting-vessel,abs_min,0.0,kg/kg
2019,World,rabbit,composting-pile,abs_min,0.0,kg/kg
2019,World,rabbit,composting-intensive,abs_min,0.0,kg/kg
2019,World,rabbit,composting-passive,abs_min,0.0,kg/kg
2019,World,rabbit,poultry-litter,abs_min,0.0,kg/kg
2019,World,rabbit,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,rabbit,aerobic-natural,abs_min,0.0,kg/kg
2019,World,rabbit,aerobic-forced,abs_min,0.0,kg/kg
2019,World,rabbit,pasture,abs_min,0.0,kg/kg
2019,World,rabbit,lagoon,abs_max,1.0,kg/kg
2019,World,rabbit,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
2019,World,rabbit,liquid-slurry-nocover,abs_max,1.0,kg/kg
2019,World,rabbit,liquid-slurry-cover,abs_max,1.0,kg/kg
2019,World,rabbit,pit-short,abs_max,1.0,kg/kg
2019,World,rabbit,pit-long,abs_max,1.0,kg/kg
2019,World,rabbit,daily-spread,abs_max,1.0,kg/kg
2019,World,rabbit,solid-storage-covered,abs_max,1.0,kg/kg
2019,World,rabbit,solid-storage-bulking,abs_max,1.0,kg/kg
2019,World,rabbit,solid-storage-additive,abs_max,1.0,kg/kg
2019,World,rabbit,solid-storage,abs_max,1.0,kg/kg
2019,World,rabbit,drylot,abs_max,1.0,kg/kg
2019,World,rabbit,digester,abs_max,1.0,kg/kg
2019,World,rabbit,burned,abs_max,1.0,kg/kg
2019,World,rabbit,bedding,abs_max,1.0,kg/kg
2019,World,rabbit,bedding-mixing,abs_max,1.0,kg/kg
2019,World,rabbit,composting-vessel,abs_max,1.0,kg/kg
2019,World,rabbit,composting-pile,abs_max,1.0,kg/kg
2019,World,rabbit,composting-intensive,abs_max,1.0,kg/kg
2019,World,rabbit,composting-passive,abs_max,1.0,kg/kg
2019,World,rabbit,poultry-litter,abs_max,1.0,kg/kg
2019,World,rabbit,poultry-nolitter,abs_max,1.0,kg/kg
2019,World,rabbit,aerobic-natural,abs_max,1.0,kg/kg
2019,World,rabbit,aerobic-forced,abs_max,1.0,kg/kg
2019,World,rabbit,pasture,abs_max,1.0,kg/kg
2019,World,ostrich,lagoon,def,0.0,kg/kg
2019,World,ostrich,liquid-slurry-naturalcover,def,0.0,kg/kg
2019,World,ostrich,liquid-slurry-nocover,def,0.0,kg/kg
2019,World,ostrich,liquid-slurry-cover,def,0.0,kg/kg
2019,World,ostrich,pit-short,def,0.0,kg/kg
2019,World,ostrich,pit-long,def,0.0,kg/kg
2019,World,ostrich,daily-spread,def,0.0,kg/kg
2019,World,ostrich,solid-storage-covered,def,0.0,kg/kg
2019,World,ostrich,solid-storage-bulking,def,0.02,kg/kg
2019,World,ostrich,solid-storage-additive,def,0.02,kg/kg
2019,World,ostrich,solid-storage,def,0.02,kg/kg
2019,World,ostrich,drylot,def,0.035,kg/kg
2019,World,ostrich,digester,def,0.0,kg/kg
2019,World,ostrich,burned,def,0.0,kg/kg
2019,World,ostrich,bedding,def,0.0,kg/kg
2019,World,ostrich,bedding-mixing,def,0.0,kg/kg
2019,World,ostrich,composting-vessel,def,0.0,kg/kg
2019,World,ostrich,composting-pile,def,0.06,kg/kg
2019,World,ostrich,composting-intensive,def,0.06,kg/kg
2019,World,ostrich,composting-passive,def,0.04,kg/kg
2019,World,ostrich,poultry-litter,def,0.0,kg/kg
2019,World,ostrich,poultry-nolitter,def,0.0,kg/kg
2019,World,ostrich,aerobic-natural,def,0.0,kg/kg
2019,World,ostrich,aerobic-forced,def,0.0,kg/kg
2019,World,ostrich,pasture,def,0.0,kg/kg
2019,World,ostrich,lagoon,min,0.0,kg/kg
2019,World,ostrich,liquid-slurry-naturalcover,min,0.0,kg/kg
2019,World,ostrich,liquid-slurry-nocover,min,0.0,kg/kg
2019,World,ostrich,liquid-slurry-cover,min,0.0,kg/kg
2019,World,ostrich,pit-short,min,0.0,kg/kg
2019,World,ostrich,pit-long,min,0.0,kg/kg
2019,World,ostrich,daily-spread,min,0.0,kg/kg
2019,World,ostrich,solid-storage-covered,min,0.0,kg/kg
2019,World,ostrich,solid-storage-bulking,min,0.02,kg/kg
2019,World,ostrich,solid-storage-additive,min,0.02,kg/kg
2019,World,ostrich,solid-storage,min,0.02,kg/kg
2019,World,ostrich,drylot,min,0.035,kg/kg
2019,World,ostrich,digester,min,0.0,kg/kg
2019,World,ostrich,burned,min,0.0,kg/kg
2019,World,ostrich,bedding,min,0.0,kg/kg
2019,World,ostrich,bedding-mixing,min,0.0,kg/kg
2019,World,ostrich,composting-vessel,min,0.0,kg/kg
2019,World,ostrich,composting-pile,min,0.06,kg/kg
2019,World,ostrich,composting-intensive,min,0.06,kg/kg
2019,World,ostrich,composting-passive,min,0.04,kg/kg
2019,World,ostrich,poultry-litter,min,0.0,kg/kg
2019,World,ostrich,poultry-nolitter,min,0.0,kg/kg
2019,World,ostrich,aerobic-natural,min,0.0,kg/kg
2019,World,ostrich,aerobic-forced,min,0.0,kg/kg
2019,World,ostrich,pasture,min,0.0,kg/kg
2019,World,ostrich,lagoon,max,0.0,kg/kg
2019,World,ostrich,liquid-slurry-naturalcover,max,0.0,kg/kg
2019,World,ostrich,liquid-slurry-nocover,max,0.0,kg/kg
2019,World,ostrich,liquid-slurry-cover,max,0.0,kg/kg
2019,World,ostrich,pit-short,max,0.0,kg/kg
2019,World,ostrich,pit-long,max,0.0,kg/kg
2019,World,ostrich,daily-spread,max,0.0,kg/kg
2019,World,ostrich,solid-storage-covered,max,0.0,kg/kg
2019,World,ostrich,solid-storage-bulking,max,0.02,kg/kg
2019,World,ostrich,solid-storage-additive,max,0.02,kg/kg
2019,World,ostrich,solid-storage,max,0.02,kg/kg
2019,World,ostrich,drylot,max,0.035,kg/kg
2019,World,ostrich,digester,max,0.0,kg/kg
2019,World,ostrich,burned,max,0.0,kg/kg
2019,World,ostrich,bedding,max,0.0,kg/kg
2019,World,ostrich,bedding-mixing,max,0.0,kg/kg
2019,World,ostrich,composting-vessel,max,0.0,kg/kg
2019,World,ostrich,composting-pile,max,0.06,kg/kg
2019,World,ostrich,composting-intensive,max,0.06,kg/kg
2019,World,ostrich,composting-passive,max,0.04,kg/kg
2019,World,ostrich,poultry-litter,max,0.0,kg/kg
2019,World,ostrich,poultry-nolitter,max,0.0,kg/kg
2019,World,ostrich,aerobic-natural,max,0.0,kg/kg
2019,World,ostrich,aerobic-forced,max,0.0,kg/kg
2019,World,ostrich,pasture,max,0.0,kg/kg
2019,World,ostrich,lagoon,abs_min,0.0,kg/kg
2019,World,ostrich,liquid-slurry-naturalcover,abs_min,0.0,kg/kg
2019,World,ostrich,liquid-slurry-nocover,abs_min,0.0,kg/kg
2019,World,ostrich,liquid-slurry-cover,abs_min,0.0,kg/kg
2019,World,ostrich,pit-short,abs_min,0.0,kg/kg
2019,World,ostrich,pit-long,abs_min,0.0,kg/kg
2019,World,ostrich,daily-spread,abs_min,0.0,kg/kg
2019,World,ostrich,solid-storage-covered,abs_min,0.0,kg/kg
2019,World,ostrich,solid-storage-bulking,abs_min,0.0,kg/kg
2019,World,ostrich,solid-storage-additive,abs_min,0.0,kg/kg
2019,World,ostrich,solid-storage,abs_min,0.0,kg/kg
2019,World,ostrich,drylot,abs_min,0.0,kg/kg
2019,World,ostrich,digester,abs_min,0.0,kg/kg
2019,World,ostrich,burned,abs_min,0.0,kg/kg
2019,World,ostrich,bedding,abs_min,0.0,kg/kg
2019,World,ostrich,bedding-mixing,abs_min,0.0,kg/kg
2019,World,ostrich,composting-vessel,abs_min,0.0,kg/kg
2019,World,ostrich,composting-pile,abs_min,0.0,kg/kg
2019,World,ostrich,composting-intensive,abs_min,0.0,kg/kg
2019,World,ostrich,composting-passive,abs_min,0.0,kg/kg
2019,World,ostrich,poultry-litter,abs_min,0.0,kg/kg
2019,World,ostrich,poultry-nolitter,abs_min,0.0,kg/kg
2019,World,ostrich,aerobic-natural,abs_min,0.0,kg/kg
2019,World,ostrich,aerobic-forced,abs_min,0.0,kg/kg
2019,World,ostrich,pasture,abs_min,0.0,kg/kg
2019,World,ostrich,lagoon,abs_max,1.0,kg/kg
2019,World,ostrich,liquid-slurry-naturalcover,abs_max,1.0,kg/kg
